id,country_id,league_id,season_x,stage,date_x,match_api_id,home_away_indicator,real_api_id,other_team_id,other_team_name,real_score,other_score,real_winprob,tie_prob,other_winprob,real_player_1_name,real_player_1_rating,real_player_1_potential,real_player_2_name,real_player_2_rating,real_player_2_potential,real_player_3_name,real_player_3_rating,real_player_3_potential,real_player_4_name,real_player_4_rating,real_player_4_potential,real_player_5_name,real_player_5_rating,real_player_5_potential,real_player_6_name,real_player_6_rating,real_player_6_potential,real_player_7_name,real_player_7_rating,real_player_7_potential,real_player_8_name,real_player_8_rating,real_player_8_potential,real_player_9_name,real_player_9_rating,real_player_9_potential,real_player_10_name,real_player_10_rating,real_player_10_potential,real_player_11_name,real_player_11_rating,real_player_11_potential,other_player_1_name,other_player_1_rating,other_player_1_potential,other_player_2_name,other_player_2_rating,other_player_2_potential,other_player_3_name,other_player_3_rating,other_player_3_potential,other_player_4_name,other_player_4_rating,other_player_4_potential,other_player_5_name,other_player_5_rating,other_player_5_potential,other_player_6_name,other_player_6_rating,other_player_6_potential,other_player_7_name,other_player_7_rating,other_player_7_potential,other_player_8_name,other_player_8_rating,other_player_8_potential,other_player_9_name,other_player_9_rating,other_player_9_potential,other_player_10_name,other_player_10_rating,other_player_10_potential,other_player_11_name,other_player_11_rating,other_player_11_potential,date_y,season_y,real_wins,real_draws,real_losses,date,season,other_wins,other_draws,other_losses,result
23367,21518,21518,2012/2013,4,2012-09-15 00:00:00,1260022,0,8633,8302,Sevilla FC,0,1,0.6016227586852522,0.2265334493425897,0.1718437919721581,Iker Casillas,89.0,90.0,Alvaro Arbeloa,80.0,80.0,Pepe,85.0,86.0,Sergio Ramos,87.0,89.0,Marcelo,83.0,85.0,Sami Khedira,83.0,85.0,Xabi Alonso,87.0,87.0,Angel Di Maria,86.0,88.0,Mesut Oezil,87.0,88.0,Cristiano Ronaldo,92,94,Gonzalo Higuain,85.0,87.0,Andres Palop,74.0,74.0,Cicinho,74.0,78.0,Emir Spahic,76.0,76.0,Alberto Botia,77.0,80.0,Fernando Navarro,76.0,76.0,Hedwiges Maduro,76.0,79.0,Gary Medel,78.0,82.0,Ivan Rakitic,77.0,84.0,Jesus Navas,85.0,86.0,Alvaro Negredo,82,85,Piotr Trochowski,75.0,81.0,2012-09-15 00:00:00,2012/2013,1.0,1.0,1.0,2012-09-15 00:00:00,2012/2013,1.0,2.0,0.0,0
23377,21518,21518,2012/2013,5,2012-09-24 00:00:00,1260044,0,8633,8370,Rayo Vallecano,2,0,0.7176493340802519,0.1825606635335297,0.0997900023862184,Iker Casillas,89.0,90.0,Alvaro Arbeloa,80.0,80.0,Pepe,85.0,86.0,Sergio Ramos,87.0,89.0,Marcelo,83.0,85.0,Michael Essien,82.0,85.0,Xabi Alonso,87.0,87.0,Angel Di Maria,86.0,88.0,Luka Modric,86.0,89.0,Cristiano Ronaldo,92,94,Karim Benzema,87.0,87.0,Ruben,70.0,73.0,Tito,72.0,73.0,Mikel Labaka,68.0,68.0,Jordi Amat,71.0,74.0,Jose Manuel Casado,74.0,76.0,Javi Fuego,75.0,75.0,Jose Carlos,71.0,75.0,Alhassane Bangoura,73.0,78.0,Alejandro Dominguez,75.0,75.0,Andrija Delibasic,68,68,Leo Baptistao,66.0,75.0,2012-09-24 00:00:00,2012/2013,1.0,1.0,2.0,2012-09-24 00:00:00,2012/2013,2.0,1.0,1.0,2
23387,21518,21518,2012/2013,6,2012-09-30 00:00:00,1260063,1,8633,9783,RC Deportivo de La Coruña,5,1,0.8362174228035757,0.1150292734849776,0.0487533037114466,Iker Casillas,89.0,90.0,Sergio Ramos,87.0,89.0,Raphael Varane,76.0,84.0,Pepe,85.0,86.0,Marcelo,83.0,85.0,Sami Khedira,83.0,85.0,Luka Modric,86.0,89.0,Angel Di Maria,86.0,88.0,Mesut Oezil,87.0,88.0,Cristiano Ronaldo,92,94,Gonzalo Higuain,85.0,87.0,Daniel Aranzubia,78.0,79.0,Manuel Pablo,71.0,71.0,Carlos Marchena,75.0,75.0,Ze Castro,72.0,73.0,Evaldo,72.0,72.0,Alejandro Bergantinos,70.0,71.0,Abel Aguilar,76.0,76.0,Bruno Vilela Gama,75.0,76.0,Juan Dominguez Lamas,73.0,78.0,Pizzi,76,83,Ivan Sanchez Riki,73.0,73.0,2012-09-30 00:00:00,2012/2013,2.0,1.0,2.0,2012-09-30 00:00:00,2012/2013,1.0,3.0,1.0,2
23396,21518,21518,2012/2013,7,2012-10-07 00:00:00,1260080,0,8633,8634,FC Barcelona,2,2,0.2458170820588374,0.2452106823126301,0.5089722356285324,Iker Casillas,89.0,90.0,Alvaro Arbeloa,80.0,80.0,Pepe,85.0,86.0,Sergio Ramos,87.0,89.0,Marcelo,83.0,85.0,Sami Khedira,83.0,85.0,Xabi Alonso,87.0,87.0,Angel Di Maria,86.0,88.0,Mesut Oezil,87.0,88.0,Cristiano Ronaldo,92,94,Karim Benzema,87.0,87.0,Victor Valdes,85.0,87.0,Daniel Alves,84.0,84.0,Javier Mascherano,86.0,87.0,Adriano,75.0,82.0,Jordi Alba,81.0,84.0,Xavi Hernandez,90.0,90.0,Sergio Busquets,85.0,89.0,Cesc Fabregas,87.0,90.0,Pedro Rodriguez,84.0,88.0,Lionel Messi,94,96,Andres Iniesta,90.0,93.0,2012-10-07 00:00:00,2012/2013,3.0,1.0,2.0,2012-10-07 00:00:00,2012/2013,6.0,0.0,0.0,1
23406,21518,21518,2012/2013,8,2012-10-20 00:00:00,1260097,1,8633,9910,RC Celta de Vigo,2,0,0.8455558653286419,0.1036228853595269,0.0508212493118312,Iker Casillas,89.0,90.0,Sergio Ramos,87.0,89.0,Raphael Varane,76.0,84.0,Pepe,85.0,86.0,Michael Essien,82.0,85.0,Luka Modric,86.0,89.0,Xabi Alonso,87.0,87.0,Mesut Oezil,87.0,88.0,Kaka,84.0,84.0,Cristiano Ronaldo,92,94,Gonzalo Higuain,85.0,87.0,Sergio Alvarez,67.0,72.0,Hugo Mallo,74.0,81.0,Gustavo Cabral,72.0,74.0,Andres Tunez,69.0,74.0,Roberto Lago,72.0,75.0,Borja Oubina,73.0,73.0,Cristian Bustos,69.0,71.0,Alex Lopez,72.0,75.0,Augusto Fernandez,74.0,77.0,Iago Aspas,74,78,Michael Krohn-Dehli,73.0,73.0,2012-10-20 00:00:00,2012/2013,3.0,2.0,2.0,2012-10-20 00:00:00,2012/2013,3.0,0.0,4.0,2
23415,21518,21518,2012/2013,9,2012-10-28 00:00:00,1260121,0,8633,8661,RCD Mallorca,5,0,0.6916840442916704,0.1975150755193702,0.1108008801889594,Iker Casillas,89.0,90.0,Sergio Ramos,87.0,89.0,Raphael Varane,76.0,84.0,Pepe,85.0,86.0,Michael Essien,82.0,85.0,Luka Modric,86.0,89.0,Xabi Alonso,87.0,87.0,Angel Di Maria,86.0,88.0,Mesut Oezil,87.0,88.0,Cristiano Ronaldo,92,94,Gonzalo Higuain,85.0,87.0,Dudu Aouate,77.0,77.0,Ximo Navarro,67.0,73.0,Geromel,76.0,81.0,Anderson Conceicao,69.0,72.0,Pedro Bigas,69.0,74.0,Emilio Nsue,72.0,77.0,Andreu Fontas,73.0,80.0,Marti Soler,72.0,72.0,Giovani dos Santos,74.0,82.0,Victor Casadesus,72,73,Tommer Hemed,72.0,74.0,2012-10-28 00:00:00,2012/2013,4.0,2.0,2.0,2012-10-28 00:00:00,2012/2013,3.0,2.0,3.0,2
23419,21518,21518,2013/2014,1,2013-08-18 00:00:00,1505556,1,8633,8603,Real Betis Balompié,2,1,0.8121112304670037,0.1280124111944424,0.0598763583385538,Diego Lopez,82.0,82.0,Daniel Carvajal,77.0,81.0,Pepe,84.0,84.0,Sergio Ramos,86.0,88.0,Marcelo,82.0,85.0,Luka Modric,84.0,88.0,Sami Khedira,84.0,86.0,Isco,83.0,87.0,Mesut Oezil,87.0,90.0,Karim Benzema,85,87,Cristiano Ronaldo,92.0,95.0,Stephan Andersen,73.0,73.0,Francisco Chica,73.0,74.0,Damien Perquis,74.0,76.0,Paulao,76.0,76.0,Nacho Perez,74.0,74.0,Javier Matilla,68.0,73.0,Nosa Emanuel Igiebor,76.0,79.0,Juanfran,72.0,77.0,Joan Verdu,80.0,80.0,Cedric,70,75,Jorge Molina,75.0,75.0,2013-08-18 00:00:00,2013/2014,,,,2013-08-18 00:00:00,2013/2014,,,,2
23434,21518,21518,2013/2014,10,2013-10-26 00:00:00,1505908,0,8633,8634,FC Barcelona,1,2,0.2252080062804299,0.2490073052315761,0.525784688487994,Diego Lopez,83.0,83.0,Daniel Carvajal,77.0,81.0,Raphael Varane,81.0,88.0,Pepe,83.0,83.0,Marcelo,83.0,85.0,Sami Khedira,84.0,86.0,Sergio Ramos,86.0,89.0,Luka Modric,85.0,88.0,Gareth Bale,87.0,91.0,Cristiano Ronaldo,92,95,Angel Di Maria,86.0,88.0,Victor Valdes,83.0,83.0,Daniel Alves,84.0,84.0,Gerard Pique,86.0,91.0,Javier Mascherano,84.0,87.0,Adriano,77.0,79.0,Xavi Hernandez,89.0,89.0,Sergio Busquets,85.0,89.0,Andres Iniesta,89.0,91.0,Lionel Messi,94.0,97.0,Cesc Fabregas,86,90,Neymar,84.0,91.0,2013-10-26 00:00:00,2013/2014,7.0,1.0,1.0,2013-10-26 00:00:00,2013/2014,8.0,1.0,0.0,0
23444,21518,21518,2013/2014,11,2013-10-30 00:00:00,1505918,1,8633,8302,Sevilla FC,7,3,0.7874499042264405,0.1411111913990198,0.0714389043745398,Diego Lopez,83.0,83.0,Alvaro Arbeloa,77.0,77.0,Raphael Varane,81.0,88.0,Sergio Ramos,86.0,89.0,Marcelo,83.0,85.0,Asier Illarramendi,80.0,85.0,Sami Khedira,84.0,86.0,Gareth Bale,87.0,91.0,Isco,84.0,88.0,Cristiano Ronaldo,92,95,Karim Benzema,85.0,87.0,Beto,78.0,78.0,Diogo Figueiras,70.0,76.0,Daniel Carrico,72.0,78.0,Nicolas Pareja,75.0,77.0,Fernando Navarro,75.0,75.0,Stephane M'Bia,75.0,77.0,Ivan Rakitic,81.0,84.0,Jairo,68.0,80.0,Vitolo,72.0,79.0,Alberto Moreno,74,80,Carlos Bacca,76.0,79.0,2013-10-30 00:00:00,2013/2014,7.0,1.0,2.0,2013-10-30 00:00:00,2013/2014,3.0,4.0,3.0,2
23455,21518,21518,2013/2014,12,2013-11-02 00:00:00,1505929,0,8633,8370,Rayo Vallecano,3,2,0.7484685488180616,0.1639358067382123,0.087595644443726,Diego Lopez,83.0,83.0,Daniel Carvajal,77.0,81.0,Pepe,83.0,83.0,Sergio Ramos,86.0,89.0,Fabio Coentrao,79.0,86.0,Luka Modric,85.0,88.0,Xabi Alonso,85.0,85.0,Angel Di Maria,86.0,88.0,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92.0,95.0,Ruben,72.0,75.0,Tito,74.0,74.0,Alejandro Galvez,74.0,77.0,Anaitz Arbilla,70.0,74.0,Nacho Martinez,73.0,76.0,Roberto Trashorras,76.0,76.0,Saul Niguez,71.0,82.0,Alhassane Bangoura,76.0,80.0,Adrian Gonzalez,69.0,74.0,Iago Falque,72,81,Jonathan Viera,75.0,79.0,2013-11-02 00:00:00,2013/2014,8.0,1.0,2.0,2013-11-02 00:00:00,2013/2014,3.0,0.0,8.0,2
23465,21518,21518,2013/2014,13,2013-11-09 00:00:00,1505939,1,8633,8560,Real Sociedad,5,1,0.81380453448998,0.1207469587988856,0.0654485067111343,Diego Lopez,83.0,83.0,Daniel Carvajal,77.0,81.0,Raphael Varane,81.0,88.0,Pepe,83.0,83.0,Alvaro Arbeloa,77.0,77.0,Sami Khedira,84.0,86.0,Xabi Alonso,85.0,85.0,Luka Modric,85.0,88.0,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92.0,95.0,Claudio Bravo,81.0,81.0,Carlos Martinez,78.0,78.0,Mikel Gonzalez,78.0,78.0,Inigo Martinez,80.0,83.0,Jose Angel,73.0,78.0,Markel Bergara,73.0,77.0,Gorka Elustondo,74.0,74.0,Carlos Vela,82.0,84.0,Xabier Prieto,80.0,80.0,Antoine Griezmann,80,84,Haris Seferovic,74.0,81.0,2013-11-09 00:00:00,2013/2014,9.0,1.0,2.0,2013-11-09 00:00:00,2013/2014,4.0,5.0,3.0,2
23476,21518,21518,2013/2014,14,2013-11-23 00:00:00,1505950,0,8633,9865,UD Almería,5,0,0.7344575199389205,0.1685236573675691,0.0970188226935103,Diego Lopez,83.0,83.0,Daniel Carvajal,77.0,81.0,Pepe,83.0,83.0,Sergio Ramos,86.0,89.0,Alvaro Arbeloa,77.0,77.0,Xabi Alonso,85.0,85.0,Asier Illarramendi,80.0,85.0,Gareth Bale,87.0,91.0,Isco,84.0,88.0,Cristiano Ronaldo,92,95,Karim Benzema,85.0,87.0,Esteban,72.0,72.0,Nelson,72.0,72.0,Hernan Pellerano,69.0,72.0,Angel Trujillo,69.0,72.0,Marco Natanel Torsiglieri,73.0,76.0,Sebastian Dubarbier,70.0,76.0,Suso,74.0,89.0,Verza,70.0,72.0,Ramon Azeez,61.0,71.0,Aleix Vidal,71,74,Rodri,72.0,75.0,2013-11-23 00:00:00,2013/2014,10.0,1.0,2.0,2013-11-23 00:00:00,2013/2014,3.0,3.0,7.0,2
23486,21518,21518,2013/2014,15,2013-11-30 00:00:00,1505960,1,8633,10281,Real Valladolid,4,0,0.836544465886981,0.1126626582713369,0.050792875841682,Diego Lopez,83.0,83.0,Daniel Carvajal,77.0,81.0,Pepe,83.0,83.0,Sergio Ramos,86.0,89.0,Marcelo,83.0,85.0,Xabi Alonso,85.0,85.0,Luka Modric,85.0,88.0,Angel Di Maria,86.0,88.0,Isco,84.0,88.0,Gareth Bale,87,91,Karim Benzema,85.0,87.0,Diego Marino,71.0,77.0,Gilberto Garcia,68.0,69.0,Jesus Rueda,72.0,73.0,Marc Valiente,74.0,77.0,Carlos Pena,70.0,70.0,Alvaro Rubio,73.0,73.0,Lluis Sastre,71.0,73.0,Daniel Larsson,65.0,73.0,Fausto Rossi,72.0,80.0,Zakarya Bergdich,67,75,Javi Guerra,74.0,74.0,2013-11-30 00:00:00,2013/2014,11.0,1.0,2.0,2013-11-30 00:00:00,2013/2014,2.0,6.0,6.0,2
23497,21518,21518,2013/2014,16,2013-12-14 00:00:00,1505971,0,8633,8371,CA Osasuna,2,2,0.764787191978658,0.1511114326563051,0.0841013753650369,Diego Lopez,83.0,83.0,Daniel Carvajal,77.0,81.0,Pepe,83.0,83.0,Sergio Ramos,86.0,89.0,Marcelo,83.0,85.0,Xabi Alonso,85.0,85.0,Luka Modric,85.0,88.0,Gareth Bale,87.0,91.0,Isco,84.0,88.0,Cristiano Ronaldo,92,95,Karim Benzema,85.0,87.0,Andres Fernandez,78.0,82.0,Marc Bertran,73.0,73.0,Alejandro Arribas,76.0,79.0,Jordan Loties,71.0,73.0,Abella Perez Damia,73.0,73.0,Lolo,73.0,75.0,Gato Silva,71.0,72.0,Alvaro Cejudo,74.0,74.0,Roberto Torres,67.0,72.0,Emiliano Daniel Armenteros,72,76,Oriol Riera,71.0,75.0,2013-12-14 00:00:00,2013/2014,12.0,1.0,2.0,2013-12-14 00:00:00,2013/2014,4.0,1.0,10.0,1
23507,21518,21518,2013/2014,17,2013-12-22 00:00:00,1505981,0,8633,10267,Valencia CF,3,2,0.5935719214536105,0.2295385653811431,0.1768895131652464,Diego Lopez,83.0,83.0,Alvaro Arbeloa,77.0,77.0,Nacho Fernandez,71.0,74.0,Sergio Ramos,86.0,89.0,Marcelo,83.0,85.0,Luka Modric,85.0,88.0,Xabi Alonso,85.0,85.0,Angel Di Maria,86.0,88.0,Isco,84.0,88.0,Cristiano Ronaldo,92,95,Karim Benzema,85.0,87.0,Vicente Guaita,80.0,84.0,Joao Pereira,79.0,79.0,Victor Ruiz,77.0,82.0,Jeremy Mathieu,78.0,79.0,Juan Bernat,71.0,81.0,Oriol Romeu,72.0,81.0,Daniel Parejo,76.0,84.0,Sofiane Feghouli,81.0,84.0,Pablo Piatti,73.0,81.0,Federico Nicolas Cartabia,72,84,Jonas,81.0,81.0,2013-12-22 00:00:00,2013/2014,12.0,2.0,2.0,2013-12-22 00:00:00,2013/2014,6.0,2.0,8.0,2
23517,21518,21518,2013/2014,18,2014-01-06 00:00:00,1505991,1,8633,9910,RC Celta de Vigo,3,0,0.8618318245941368,0.0975875996549495,0.0405805757509137,Diego Lopez,83.0,83.0,Daniel Carvajal,77.0,81.0,Pepe,83.0,83.0,Sergio Ramos,86.0,89.0,Marcelo,83.0,85.0,Xabi Alonso,85.0,85.0,Luka Modric,85.0,88.0,Angel Di Maria,86.0,88.0,Isco,84.0,88.0,Cristiano Ronaldo,92,95,Karim Benzema,85.0,87.0,Yoel Rodriguez,70.0,74.0,Hugo Mallo,74.0,81.0,David Costas,68.0,78.0,Gustavo Cabral,71.0,74.0,Johny,70.0,77.0,Augusto Fernandez,76.0,78.0,Borja Oubina,75.0,75.0,Alex Lopez,73.0,77.0,Rafinha,72.0,77.0,Charles,76,76,Fabian Orellana,72.0,75.0,2014-01-06 00:00:00,2013/2014,13.0,2.0,2.0,2014-01-06 00:00:00,2013/2014,4.0,4.0,9.0,2
23526,21518,21518,2013/2014,19,2014-01-12 00:00:00,1506000,0,8633,8558,RCD Espanyol,1,0,0.7061739142911595,0.1799219083642014,0.1139041773446391,Diego Lopez,83.0,83.0,Daniel Carvajal,77.0,81.0,Pepe,83.0,83.0,Sergio Ramos,86.0,89.0,Marcelo,83.0,85.0,Luka Modric,85.0,88.0,Xabi Alonso,85.0,85.0,Gareth Bale,87.0,91.0,Angel Di Maria,86.0,88.0,Cristiano Ronaldo,92,95,Karim Benzema,85.0,87.0,Francisco Casilla,76.0,79.0,Javi Lopez,72.0,74.0,Diego Daniel Colotto,74.0,74.0,Hector Moreno,78.0,83.0,Juan Rafael Fuentes,68.0,70.0,Raul Rodriguez,72.0,77.0,Cristian Stuani,71.0,76.0,Victor Sanchez Mata,73.0,78.0,Alex Fernandez,74.0,79.0,Gabriel Torje,72,81,Jhon Cordoba,67.0,75.0,2014-01-12 00:00:00,2013/2014,14.0,2.0,2.0,2014-01-12 00:00:00,2013/2014,6.0,4.0,8.0,2
23530,21518,21518,2013/2014,2,2013-08-26 00:00:00,1505574,0,8633,7878,Granada CF,1,0,0.7176459775095387,0.1743397707941159,0.1080142516963454,Diego Lopez,82.0,82.0,Alvaro Arbeloa,78.0,78.0,Pepe,84.0,84.0,Sergio Ramos,86.0,88.0,Marcelo,82.0,85.0,Luka Modric,84.0,88.0,Isco,83.0,87.0,Angel Di Maria,86.0,88.0,Mesut Oezil,87.0,90.0,Cristiano Ronaldo,92,95,Karim Benzema,85.0,87.0,Roberto Fernandez,73.0,73.0,Allan Nyom,72.0,76.0,Pape Diakhate,70.0,73.0,Diego Mainz,72.0,72.0,Brayan Angulo,66.0,74.0,Manuel Iturra,76.0,77.0,Hassan Yebda,71.0,74.0,Yacine Brahimi,74.0,81.0,Piti,75.0,75.0,Dani Benitez,72,70,Youssef El Arabi,74.0,80.0,2013-08-26 00:00:00,2013/2014,1.0,0.0,0.0,2013-08-26 00:00:00,2013/2014,1.0,0.0,0.0,2
23539,21518,21518,2013/2014,20,2014-01-18 00:00:00,1506003,0,8633,8603,Real Betis Balompié,5,0,0.7415140904652063,0.1647615282113024,0.0937243813234912,Diego Lopez,83.0,83.0,Daniel Carvajal,77.0,81.0,Pepe,83.0,83.0,Sergio Ramos,86.0,89.0,Marcelo,83.0,85.0,Luka Modric,85.0,88.0,Xabi Alonso,85.0,85.0,Angel Di Maria,86.0,88.0,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92.0,95.0,Stephan Andersen,72.0,73.0,Francisco Chica,73.0,74.0,Paulao,75.0,75.0,Antonio Amaya,75.0,75.0,Didac Vila,74.0,81.0,"Lolo Reyes,23",67.0,76.0,Javier Matilla,71.0,78.0,Salva Sevilla,74.0,74.0,Ruben Castro,80.0,80.0,Leo Baptistao,76,80,Jorge Molina,75.0,75.0,2014-01-18 00:00:00,2013/2014,15.0,2.0,2.0,2014-01-18 00:00:00,2013/2014,2.0,5.0,12.0,2
23550,21518,21518,2013/2014,21,2014-01-25 00:00:00,1506014,1,8633,7878,Granada CF,2,0,0.8860541385247138,0.0805639267673337,0.0333819347079524,Diego Lopez,83.0,83.0,Daniel Carvajal,77.0,81.0,Pepe,83.0,83.0,Sergio Ramos,86.0,89.0,Marcelo,83.0,85.0,Luka Modric,85.0,88.0,Xabi Alonso,85.0,85.0,Angel Di Maria,86.0,88.0,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92.0,95.0,Roberto Fernandez,73.0,73.0,Allan Nyom,73.0,76.0,Diego Mainz,72.0,72.0,Jeison Murillo,73.0,77.0,Brayan Angulo,68.0,74.0,Manuel Iturra,76.0,77.0,,,,Jose Recio,71.0,76.0,Youssef El Arabi,74.0,80.0,Piti,75,75,Yacine Brahimi,73.0,81.0,2014-01-25 00:00:00,2013/2014,16.0,2.0,2.0,2014-01-25 00:00:00,2013/2014,7.0,3.0,10.0,2
23560,21518,21518,2013/2014,22,2014-02-02 00:00:00,1506024,0,8633,8315,Athletic Club de Bilbao,1,1,0.58274935265379,0.2315898290338938,0.1856608183123161,Diego Lopez,83.0,83.0,Daniel Carvajal,77.0,81.0,Pepe,83.0,83.0,Sergio Ramos,86.0,89.0,Marcelo,83.0,85.0,Luka Modric,85.0,88.0,Xabi Alonso,85.0,85.0,Angel Di Maria,86.0,88.0,Jese Rodriguez,76.0,83.0,Cristiano Ronaldo,92,95,Karim Benzema,85.0,87.0,Gorka Iraizoz Moreno,74.0,74.0,Oscar de Marcos,77.0,80.0,Carlos Gurpegi,75.0,75.0,Aymeric Laporte,72.0,82.0,Mikel Balenziaga,75.0,75.0,Ander Iturraspe,77.0,80.0,Mikel Rico,75.0,77.0,Markel Susaeta,78.0,84.0,Ander Herrera,79.0,82.0,Iker Muniain,78,83,Aritz Aduriz,79.0,79.0,2014-02-02 00:00:00,2013/2014,17.0,2.0,2.0,2014-02-02 00:00:00,2013/2014,13.0,3.0,5.0,1
23571,21518,21518,2013/2014,23,2014-02-08 00:00:00,1506035,1,8633,10205,Villarreal CF,4,2,0.6943087727620224,0.1922585017937862,0.1134327254441914,Diego Lopez,83.0,83.0,Daniel Carvajal,77.0,81.0,Pepe,83.0,83.0,Sergio Ramos,86.0,89.0,Marcelo,83.0,85.0,Asier Illarramendi,80.0,85.0,Luka Modric,85.0,88.0,Angel Di Maria,86.0,88.0,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Jese Rodriguez,76.0,83.0,Sergio Asenjo,74.0,79.0,Mario Gaspar,70.0,76.0,Mateo Pablo Musacchio,75.0,82.0,Jose Dorado,71.0,71.0,Jaume Costa,70.0,73.0,Javier Aquino,73.0,80.0,Bruno Soriano,80.0,81.0,Edu Ramos,61.0,68.0,Moi Gomez,69.0,81.0,Jonathan Pereira,68,70,Giovani dos Santos,80.0,83.0,2014-02-08 00:00:00,2013/2014,17.0,3.0,2.0,2014-02-08 00:00:00,2013/2014,12.0,4.0,6.0,2
23581,21518,21518,2013/2014,24,2014-02-16 00:00:00,1506045,0,8633,8305,Getafe CF,3,0,0.7321089132609035,0.1778134987399242,0.0900775879991721,Diego Lopez,83.0,83.0,Alvaro Arbeloa,77.0,77.0,Pepe,83.0,83.0,Sergio Ramos,86.0,89.0,Marcelo,83.0,85.0,Luka Modric,86.0,88.0,Xabi Alonso,85.0,85.0,Angel Di Maria,86.0,88.0,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Jese Rodriguez,76.0,83.0,Miguel Angel Moya,77.0,79.0,Juan Valera,75.0,75.0,Lisandro Lopez,73.0,82.0,Carlos Vigaray,57.0,73.0,Alexis,75.0,77.0,Borja Fernandez,72.0,72.0,Juan Rodriguez,71.0,71.0,Pedro Leon,79.0,81.0,Diego Castro,76.0,76.0,Jaime Gavilan,73,76,Adrian Colunga,74.0,74.0,2014-02-16 00:00:00,2013/2014,18.0,3.0,2.0,2014-02-16 00:00:00,2013/2014,7.0,4.0,12.0,2
23592,21518,21518,2013/2014,25,2014-02-22 00:00:00,1506056,1,8633,10268,Elche CF,3,0,0.8825467868467395,0.0834649787959026,0.0339882343573578,Diego Lopez,84.0,84.0,Daniel Carvajal,77.0,81.0,Pepe,83.0,83.0,Raphael Varane,81.0,88.0,Alvaro Arbeloa,77.0,77.0,Asier Illarramendi,80.0,85.0,Xabi Alonso,85.0,85.0,Angel Di Maria,86.0,88.0,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Jese Rodriguez,76.0,83.0,Manu Herrera,74.0,74.0,Domingo Cisma,70.0,70.0,Alberto Botia,74.0,80.0,David Lomban,70.0,74.0,Edu Albacar,72.0,72.0,Alberto Rivera,73.0,73.0,Ruben Perez,75.0,78.0,Javi Moreno Marquez,68.0,71.0,Carles Gil,73.0,82.0,Ferran Corominas,74,74,Manu del Moral,73.0,73.0,2014-02-22 00:00:00,2013/2014,19.0,3.0,2.0,2014-02-22 00:00:00,2013/2014,6.0,8.0,10.0,2
23602,21518,21518,2013/2014,26,2014-03-02 00:00:00,1506066,0,8633,9906,Atlético Madrid,2,2,0.4524690864917005,0.2805278604693061,0.2670030530389934,Diego Lopez,84.0,84.0,Alvaro Arbeloa,77.0,77.0,Pepe,83.0,83.0,Sergio Ramos,86.0,89.0,Fabio Coentrao,79.0,86.0,Luka Modric,86.0,88.0,Xabi Alonso,85.0,85.0,Angel Di Maria,86.0,88.0,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92.0,92.0,Thibaut Courtois,84.0,88.0,Juanfran,79.0,79.0,Miranda,81.0,82.0,Diego Godin,83.0,84.0,Filipe Luis,82.0,83.0,Gabi,80.0,80.0,Mario Suarez,79.0,83.0,Raul Garcia,79.0,82.0,Koke,81.0,84.0,Arda Turan,84,88,Diego Costa,83.0,87.0,2014-03-02 00:00:00,2013/2014,20.0,3.0,2.0,2014-03-02 00:00:00,2013/2014,19.0,3.0,3.0,1
23613,21518,21518,2013/2014,27,2014-03-09 00:00:00,1506077,1,8633,8581,Levante UD,3,0,0.8937473280269788,0.0740866314126668,0.0321660405603543,Diego Lopez,84.0,84.0,Daniel Carvajal,77.0,81.0,Raphael Varane,81.0,88.0,Sergio Ramos,86.0,89.0,Marcelo,83.0,85.0,Luka Modric,86.0,88.0,Xabi Alonso,85.0,85.0,Angel Di Maria,86.0,88.0,Gareth Bale,87.0,91.0,Karim Benzema,85,87,Cristiano Ronaldo,92.0,92.0,Keylor Navas,77.0,80.0,Loukas Vyntra,75.0,75.0,David Navarro,75.0,75.0,Juanfran Garcia,74.0,74.0,Nikos Karabelas,71.0,71.0,Pedro Lopez,73.0,73.0,Mohamed Lamine Sissoko,73.0,77.0,Miguel Pallardo,65.0,64.0,Andreas Ivanschitz,76.0,76.0,Sergio Pinto,73,73,David Barral,73.0,73.0,2014-03-09 00:00:00,2013/2014,20.0,4.0,2.0,2014-03-09 00:00:00,2013/2014,9.0,9.0,8.0,2
